"Group.1","YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY","DURATION"
"MQT",2015,6.5672131147541,16.1639344262295,3.70491803278689,NA,3569.68524590164,NA,NA,NA,1817.41639344262,1798.66229508197,19.4918032786885,20.9081967213115,1830.19344262295,79.4655737704918,73.2918032786885,47.8819672131148,305.865573770492,1960.92459016393,4.7344262295082,2033.0131147541,1968.80655737705,15.6754098360656,0.00655737704918033,0.0229508196721311,NA,3.02622950819672,0,4.94754098360656,8.20327868852459,5.25245901639344,170.144262295082
"MRY",2015,5.92938802958978,15.6324815063887,3.99495628782784,NA,4589.20544720915,NA,NA,NA,1691.62911903161,1625.01412239408,6.73907195696032,18.6785474108944,1650.46065904506,74.5369872225958,69.6489576328178,47.6486213853396,284.36045729657,1687.20040349697,3.66408876933423,1794.13517148621,1690.25924680565,5.11129791526564,0.0097511768661735,0.0427034297242771,NA,1.27975790181574,0.0464021519838601,2.63449899125757,5.68796234028245,0.286819098856759,65.2451244115669
"MSN",2015,6.12980611238909,15.7316244933728,3.91028590207033,NA,3306.97601051594,NA,NA,NA,1470.73797787271,1438.8620878519,8.32062657465221,17.7832183152591,1467.25764048636,88.7946105816628,82.1146894511995,59.981597108117,408.027385255778,1534.03713440684,4.38952787819038,1596.18939642896,1538.59754628108,3.98006353379341,0.000985869208018403,0.0277138788476284,NA,1.84543761638734,0.00131449227735787,3.9042611457991,3.58549676853982,0.827911052689232,99.7354584291817
"MSO",2015,6.58545979778527,15.7688974482427,3.97977852672123,NA,4008.94174289841,NA,NA,NA,1570.69956668272,1562.37361579201,4.44439094848339,17.1959557053442,1591.10544053924,122.150698122292,115.92392874338,93.6249398170438,638.721232546943,1677.03803562831,5.16129032258065,1704.82908040443,1678.48242657679,-0.563312469908522,0.00288878189696678,0.00674049109292248,NA,0.732787674530573,0,3.03803562831006,2.53490611458835,0.492055849783341,116.108810784786
"MSP",2015,6.3179669663242,15.6860106307078,3.88645119863014,NA,2556.18247895263,NA,NA,NA,1228.00400435217,1227.26117472888,7.85496040239726,17.1067797517123,1250.18217572774,139.386139055365,133.783363655822,111.052145761986,808.493890910388,1411.27788777112,5.65147866723744,1440.6148508847,1414.16930650685,3.34481128710046,0.00110587899543379,0.00765196917808219,NA,2.07896332762557,0.0170786957762557,3.68448558789954,3.67513020833333,0.531490796232877,186.908131777968
"MSY",2015,6.16177001185506,15.7074377609402,3.92013298283594,NA,1669.98804185351,NA,NA,NA,1361.48920158755,1358.2858873254,10.0995824957476,14.9730683985362,1380.75733209628,126.021777227978,118.414669346941,98.7207360445338,734.38559868048,1474.86044533787,4.7903458584609,1509.68818617597,1476.8478428947,3.98747487242926,0.0031441678264007,0.00932941600948405,NA,1.63759600020617,0.0255656924900778,3.57236740374208,4.36487809906706,0.601953507551157,118.561955569301
"MTJ",2015,5.32632632632633,16.038038038038,4.3013013013013,NA,4783.34534534535,NA,NA,NA,1333.65865865866,1321.13213213213,11.8488488488488,18.4284284284284,1352.77377377377,116.011011011011,110.437437437437,87.4854854854855,595.624624624625,1433.63763763764,4.65065065065065,1481.98198198198,1438.76876876877,8.48348348348348,0.00600600600600601,0.018018018018018,NA,1.76376376376376,0.041041041041041,5.67267267267267,4.05805805805806,1.04004004004004,117.636636636637
"MVY",2015,7.22439024390244,16.4048780487805,4.0780487804878,NA,1291.28780487805,NA,NA,NA,1496.41951219512,1514.70243902439,9.69756097560976,21.819512195122,1554.86341463415,62.1707317073171,54.2585365853659,29.0439024390244,130.795121951219,1600.29756097561,3.39512195121951,1605.2243902439,1605.25365853659,1.78536585365854,0,0,NA,2.28292682926829,0,4.42926829268293,4.00487804878049,0.0878048780487805,90.5512195121951
"MYR",2015,6.151966873706,15.7573498964803,4.00310559006211,NA,1339.06273291925,NA,NA,NA,1264.12587991718,1249.94616977226,9.88136645962733,16.4298136645963,1275.69130434783,96.9894409937888,92.5606625258799,70.7517598343685,501.423188405797,1395.87225672878,5.39730848861284,1433.25196687371,1404.22608695652,7.66894409937888,0.0010351966873706,0.0202898550724638,NA,4.06542443064182,0.0333333333333333,4.28571428571429,3.50786749482402,0.51407867494824,154.279917184265
"OAJ",2015,6.1681338028169,15.8010563380282,3.89348591549296,NA,5209.8125,NA,NA,NA,1492.15757042254,1487.75264084507,10.7552816901408,17.8890845070423,1507.26144366197,80.1338028169014,78.2156690140845,57.4357394366197,399,1585.92165492958,2.9806338028169,1614.29841549296,1580.94454225352,9.88380281690141,0.00352112676056338,0.0105633802816901,NA,1.25176056338028,0,7.79577464788732,3.20774647887324,0,93.1919014084507
