"Group.1","YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY","DURATION"
"OKC",2015,6.36632804757185,15.7011273538157,3.89804261645193,NA,2698.7942888999,NA,NA,NA,1216.00712338949,1204.8974851338,8.54874876114965,12.870849851338,1227.18793359762,111.217542120912,105.49907086224,84.0926040634291,594.013813181368,1341.03518334985,8.59910802775025,1379.5289271556,1355.17690782953,4.9593657086224,0.00291129831516353,0.0185827552031715,NA,2.21487859266601,0.00222993062438057,3.10963825569871,5.23600099108028,0.896370168483647,150.279422695738
"OMA",2015,6.15561391989494,15.6902644302513,3.88879603653077,NA,2646.16534352056,NA,NA,NA,1212.4711394974,1202.84343102728,7.70393362382857,13.1423028711276,1224.27875604369,120.193278815735,114.075807318092,92.3538470721662,651.298454008237,1351.34113293142,8.64645138184206,1390.38661732227,1365.74894048827,3.65188324479198,0.00286515847907837,0.0156986808332836,NA,2.48474900017907,0.00113412523130186,3.16391094132394,4.25535724944786,0.604488748283889,162.905509460992
"OME",2015,6.17948717948718,15.657616892911,3.98793363499246,NA,152.641025641026,NA,NA,NA,1602.33333333333,1543.11010558069,5.31523378582202,6.8657616892911,1549.31221719457,81.0452488687783,79.5625942684766,69.0467571644042,513.763197586727,1659.28054298643,3.72850678733032,1738.46153846154,1659.50980392157,7.52187028657617,0.00603318250377074,0.0407239819004525,NA,0.998491704374057,0.318250377073906,1.8868778280543,6.25942684766214,0.327300150829563,116.399698340875
"ONT",2015,6.24018244521081,15.7002447435755,3.90861052397375,NA,2663.08616086328,NA,NA,NA,1202.31405050617,1197.94827010791,8.28718433641117,11.3890866614751,1213.21309378129,101.239904327511,95.7394593391924,77.841973523195,549.776949605073,1372.20513961509,6.54321949048837,1403.23022583157,1380.93547669374,4.09183446434531,0.00150183557681611,0.0101234842585382,NA,1.69557236622539,0.0395483368561575,2.60112359550562,5.01034597841807,0.218934252975859,182.987206585827
"ORD",2015,6.29850568762155,15.7042996460103,3.90223657147654,NA,2764.13810146773,NA,NA,NA,1384.11702998419,1356.79952708091,13.7486393082509,18.9656504036602,1383.7086405675,132.495449203173,123.626572316044,98.4790614375061,716.868072365015,1493.69855255978,6.26913713254327,1565.21552447846,1493.11302136531,8.32009836157322,0.00273537518713884,0.0299002392578808,NA,3.31369716388465,0.00943389626561823,4.41032026975976,5.40076744413818,1.47819745071428,136.313494284395
"ORF",2015,6.1995946234265,15.7304245786217,3.91721783656923,NA,2592.20066140388,NA,NA,NA,1181.05376573501,1156.73885214423,9.44004693834009,13.310859825048,1178.63857478131,116.474823981225,107.586942607211,85.8148069127374,544.606358011521,1294.82376786857,8.55621933006187,1347.92969916791,1308.21890334969,3.90345636867933,0.0028803072327715,0.0280563260081075,NA,2.86867932579475,0.00618732664817581,3.44772775762748,4.23501173458502,0.740238958822274,151.480051205462
"ORH",2015,6.20361990950226,15.6923076923077,3.98642533936652,NA,1952.90045248869,NA,NA,NA,1383.10256410256,1338.23378582202,5.31825037707391,12.3016591251885,1359.28355957768,185.606334841629,172.601809954751,153.390648567119,1150.90950226244,1604.28808446456,7.15233785822021,1690.27752639517,1615.60331825038,0.909502262443439,0.00754147812971342,0.0392156862745098,NA,3.66968325791855,0,3.22926093514329,4.04675716440422,0,277.369532428356
"OTH",2015,6.68727272727273,15.9527272727273,4.22909090909091,NA,5471.64363636364,NA,NA,NA,1419.04,1384.81818181818,17.1309090909091,13.2036363636364,1413.00363636364,97.4290909090909,90.28,71.6145454545454,473.658181818182,1540.09454545455,5.52727272727273,1576.76,1547.07636363636,13.76,0.00363636363636364,0.0363636363636364,NA,3.21818181818182,0,1.01818181818182,15.3636363636364,0,162.258181818182
"OTZ",2015,6.17948717948718,15.657616892911,3.98793363499246,NA,153.642533936652,NA,NA,NA,1427.4826546003,1371.22775263952,4.63650075414781,7.20663650075415,1384.47511312217,67.3815987933635,66.9969834087481,56.3273001508296,391.650075414781,1454.70588235294,3.65761689291101,1526.71945701357,1460.71644042232,6.27601809954751,0.0120663650075415,0.0331825037707391,NA,1.42383107088989,0.269984917043741,1.64555052790347,5.22021116138763,1.63348416289593,89.4886877828054
"PAH",2015,6.2027027027027,15.6981981981982,3.98498498498498,NA,5404.11261261261,NA,NA,NA,1082.91741741742,1019.34984984985,7.34834834834835,11.0525525525526,1037.72972972973,93.3978978978979,85.3738738738739,63.3618618618619,342,1141.81231231231,10.9594594594595,1228.56756756757,1155.89489489489,5.57207207207207,0,0.0660660660660661,NA,4.50900900900901,0,1.45495495495495,5.63213213213213,0.223723723723724,136.545045045045
"PBG",2015,5.98576512455516,15.8256227758007,4.13167259786477,NA,517.825622775801,NA,NA,NA,422.316725978648,443.007117437722,11.9893238434164,14.2953736654804,470.825622775801,187.846975088968,183.302491103203,161,1239.07829181495,741.277580071174,8.19572953736655,746.320284697509,756.163701067616,9.39501779359431,0.00355871886120996,0.00711743772241993,NA,6.1779359430605,0,2.4270462633452,9.04270462633452,0.0818505338078292,313.156583629893
"PBI",2015,5.93598546936606,15.7827493022638,3.95468037035396,NA,1407.072918974,NA,NA,NA,1280.25003322553,1271.77109821468,12.1102644752581,13.3716386833828,1295.99339919373,153.068621804811,145.738714393302,124.252248261197,916.428476498472,1458.68812297878,8.21844681699375,1517.55114517344,1467.33008461436,7.78168608514597,0.00376556062552607,0.015682452487485,NA,3.66455499933549,0.0582554379125504,3.58095955344881,5.83063837327781,0.26881672794932,195.558986399681
